id,code_number,description,add_entry
"combined_nom_27101141",27101141,"Benzine per motori, aventi tenore di piombo <= 0,013 g/l ed un numero di ottano ricerca ""ron"" < 95","Migliaia di litri"
"combined_nom_27101145",27101145,"Benzine per motori, aventi tenore di piombo <= 0,013 g/l ed un numero di ottano ricerca ""ron"" >= 95 ma < 98","Migliaia di litri"
"combined_nom_27101149",27101149,"Benzine per motori, aventi tenore di piombo <= 0,013 g/l ed un numero di ottano ricerca ""ron"" >= 98","Migliaia di litri"
"combined_nom_27101151",27101151,"Benzine per motori, aventi tenore di piombo > 0,013 g/l ed un numero di ottano ricerca ""ron"" < 98 (escl. benzine avio)","Migliaia di litri"
"combined_nom_27101159",27101159,"Benzine per motori, aventi tenore di piombo > 0,013 g/l ed un numero di ottano ricerca ""ron"" >= 98 (escl. benzine avio)","Migliaia di litri"
"combined_nom_27101170",27101170,"Carboturbi tipo benzina (escl. benzine avio)",
"combined_nom_27101190",27101190,"Oli leggeri e preparazioni provenienti da oli di petrolio o di minerali bituminosi, n.n.a. (escl. quelli destinati a subire una trasformazione chimica o quelli destinati a subire un trattamento definito conformemente alle condizioni della nota comple",
"combined_nom_27101911",27101911,"Oli medi provenienti da oli di petrolio o di minerali bituminosi, destinati a subire un trattamento definito conformemente alle condizioni della nota complementare 4 del capitolo 27",
"combined_nom_27101915",27101915,"Oli medi provenienti da oli di petrolio o di minerali bituminosi, destinati a subire una trasformazione chimica (escl. quelli destinati a subire un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101921",27101921,"Carboturbi, medi",
"combined_nom_27101925",27101925,"Petrolio lampante ""cherosene"" (escl. carboturbi)",
"combined_nom_27101929",27101929,"Oli medi provenienti da oli di petrolio o di minerali bituminosi, n.n.a. (escl. quelli destinati a subire una trasformazione chimica, quelli destinati a subire un trattamento definito conformemente alle condizioni della nota complementare 4 del capit",
"combined_nom_27101931",27101931,"Oli da gas, provenienti da oli di petrolio o di minerali bituminosi, destinati a subire un trattamento definito confermemente alle condizioni della nota complementare 4 del capitolo 27",
"combined_nom_27101935",27101935,"Oli da gas, provenienti da oli di petrolio o di minerali bituminosi, destinati a subire una trasformazione chimica (escl. quelli destinati a subire un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101941",27101941,"Oli da gas, provenienti da oli di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo <= 0,05% (escl. quelli destinati a subire una trasformazione chimica o destinati a subire un trattamento definito conformemente alle condizioni dell",
"combined_nom_27101945",27101945,"Oli da gas, provenienti da oli di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo > 0,05% e <= 0,2% (escl. quelli destinati a subire una trasformazione chimica o destinati a subire un trattamento definito conformemente alle condiz",
"combined_nom_27101949",27101949,"Oli da gas, provenienti da oli di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo > 0,2% (escl. quelli destinati a subire una trasformazione chimica o destinati a subire un trattamento definito conformemente alle condizioni della ",
"combined_nom_27101951",27101951,"Oli combustibili, provenienti da oli di petrolio o di minerali bituminosi, destinati a subire un trattamento definito conformemente ale condizioni della nota complementare 4 del capitolo 27",
"combined_nom_27101955",27101955,"Oli combustibili di petrolio o di minerali bituminosi, destinati a subire una trasformazione chimica (escl. quelli destinati a subire un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101961",27101961,"Oli combustibili di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo <= 1% (escl. destinati a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101963",27101963,"Oli combustibili di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo > 1% e <= 2% (escl. destinati a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101965",27101965,"Oli combustibili di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo > 2% e <= 2,8% (escl. destinati a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101969",27101969,"Oli combustibili di petrolio o di minerali bituminosi, aventi tenore, in peso, di zolfo > 2,8% (escl. destinati a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27101971",27101971,"Oli lubrificanti ed altre preparazioni contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base, destinati a subire un trattamento definito ai sensi della nota complementare 4 del capitol",
"combined_nom_27101975",27101975,"Oli lubrificanti ed altre preparazioni contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base, destinati a subire una trasformazione chimica (escl. quelli destinati a subire un trattame",
"combined_nom_27101981",27101981,"Oli per motori, oli per compressori e oli per turbine, contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, quelli destinati a su",
"combined_nom_27101983",27101983,"Oli idraulici contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, quelli destinati a subire un trattamento definito ai sensi del",
"combined_nom_27101985",27101985,"Oli bianchi e paraffina liquida, contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, quelli destinati a subire un trattamento de",
"combined_nom_27101987",27101987,"Oli per cambi contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, quelli destinati a subire un trattamento definito ai sensi del",
"combined_nom_27101991",27101991,"Oli per la lavorazione dei metalli, oli per casseforme e oli anticorrosivi contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, q",
"combined_nom_27101993",27101993,"Oli per isolamenti elettrici contenenti in peso >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base (escl. destinati a subire una trasformazione chimica, quelli destinati a subire un trattamento defini",
"combined_nom_27101999",27101999,"Oli lubrificanti ed altre preparazioni contenenti, in peso, >= 70% di oli di petrolio o di minerali bituminosi, in cui tali oli costituiscono il componente base, n.n.a. ( escl. destinati a subire una trasformazione chimica, quelli destinati a subire ",
"combined_nom_27109100",27109100,"Residui di oli, contenenti difenili policlorurati ""pcb"", tetrafenili policlorurati ""pct"" o difenili polibromurati ""pbb""",
"combined_nom_27109900",27109900,"Residui di oli, contenenti principalmente oli di petrolio o di minerali bituminosi (escl. quelli contenenti difenili policlorurati ""pcb"", tetrafenili policlorurati ""pct"" o difenili polibromurati ""pbb"")",
"combined_nom_27111100",27111100,"Gas naturale, liquefatto","Terajoule"
"combined_nom_27111211",27111211,"Propano, liquefatto, di purezza >= 99%, destinato ad essere utilizzato come carburante o come combustibile",
"combined_nom_27111219",27111219,"Propano, liquefatto, di purezza >= 99% (escl. quello destinato ad essere utilizzato come carburante o come combustibile)",
"combined_nom_27111291",27111291,"Propano, liquefatto, di purezza < 99%, destinato a subire un trattamento definito conformemente alle condizioni della nota complementare 4 del capitolo 27",
"combined_nom_27111293",27111293,"Propano, liquefatto, di purezza < 99%, destinato a subire una trasformazione chimica (escl. quello contemplato nella sottovoce 2711.12.91)",
"combined_nom_27111294",27111294,"Propano liquefatto, di purezza superiore a 90 ma inferiore a 99%, destinato ad usi diversi da quello delle voci 2711.10-91 e 93",
"combined_nom_27111297",27111297,"Propano liquefatto, di purezza <= 90% (escl. destinato a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27111310",27111310,"Butani, liquefatti, destinati a subire un trattamento definito conformemente alle condizioni della nota complementare 4 del capitolo 27 (escl. quelli con purezza >= 95% di n-butano o isobutano)",
"combined_nom_27111330",27111330,"Butani, liquefatti, destinati a subire una trasformazione chimica (escl. quelli destinati a subire un trattamento definito ai sensi della nota complementare 4 del capitolo 27 nonchè quelli con purezza >= 95% di n- butano o isobutano)",
"combined_nom_27111391",27111391,"Butani liquefatti, di purezza superiore a 90 ma inferiore a 95%, destinati ad usi diversi da quello delle voci 2711.13-10 e 30",
"combined_nom_27111397",27111397,"Butani liquefatti, di purezza <= 90% (escl. destinati a subire una trasformazione chimica o un trattamento definito ai sensi della nota complementare 4 del capitolo 27)",
"combined_nom_27111400",27111400,"Etilene, propilene, butilene e butadiene, liquefatti (escl. etilene di purezza >= 95% e propilene, butilene e butadiene di purezza >= 90%)",
"combined_nom_27111900",27111900,"Idrocarburi, gassosi, liquefatti, n.n.a. (escl. gas di petrolio, propano, butani, etilene, propilene, butilene e butadiene)",
"combined_nom_27112100",27112100,"Gas naturale allo stato gassoso","Terajoule"
"combined_nom_27112900",27112900,"Idrocarburi allo stato gassoso, n.n.a. (escl. gas di petrolio)",
"combined_nom_27121010",27121010,"Vaselina, greggia",
"combined_nom_27121090",27121090,"Vaselina, depurata",
"combined_nom_27122010",27122010,"Paraffina sintetica contenente, in peso, < 0,75% di olio e di peso molecolare >= 460 e <= 1560",
"combined_nom_27122090",27122090,"Paraffina contenente, in peso, < 0,75% di olio (escl. paraffina sintetica di peso molecolare >= 460 e <= 1560)",
"combined_nom_27129011",27129011,"Ozocerite, cera di lignite o di torba, greggi",
"combined_nom_27129019",27129019,"Ozocerite, cera di lignite o di torba, diversi dai greggi",
"combined_nom_27129031",27129031,"Paraffina, cera di petrolio microcristallina, residui di paraffina ""slack wax"" e altre cere minerali e prodotti simili ottenuti per sintesi o con altri procedimenti, greggi, destinati a subire un trattamento definito conformemente alle condizioni del",
"combined_nom_27129033",27129033,"Paraffina, cera di petrolio microcristallina, residui di paraffina ""slack wax"" e altre cere minerali e prodotti simili ottenuti per sintesi o con altri procedimenti, greggi, destinati a subire una trasformazione chimica (escl. quelli destinati a subi",
"combined_nom_27129039",27129039,"Paraffina, cera di petrolio microcristallina, residui di paraffina ""slack wax"" e altre cere minerali e simili ottenuti per sintesi o con altri procedimenti, greggi (escl. destinati a subire una trasformazione chimica o a subire un trattamento definit",
"combined_nom_27129091",27129091,"Miscela di 1-alcheni contenente, in peso, >=80% di 1-alcheni di lunghezza della catena >= 24 atomi di carbonio e <= 28 atomi di carbonio",
"combined_nom_27129099",27129099,"Paraffina, cera di petrolio microcristallina, residui di paraffina ""slack wax"", ozocerite, cera di lignite, cera di torba, altre cere minerali e prodotti simili ottenuti per sintesi o con altri procedimenti, anche colorati (escl. vaselina, paraffina ",
"combined_nom_27131100",27131100,"Coke di petrolio, non calcinato",
"combined_nom_27131200",27131200,"Coke di petrolio, calcinato",
"combined_nom_27132000",27132000,"Bitume di petrolio",
"combined_nom_27139010",27139010,"Residui di oli di petrolio o di minerali bituminosi, destinati alla fabbricazione dei prodotti della voce 2803",
"combined_nom_27139090",27139090,"Residui di oli di petrolio o di minerali bituminosi (escl. quelli destinati alla fabbricazione dei prodotti della voce 2803, nonchè coke di petrolio e bitume di petrolio)",
"combined_nom_27141000",27141000,"Scisti e sabbie bituminosi o oleosi",
"combined_nom_27149000",27149000,"Bitumi ed asfalti naturali, asfaltiti e rocce asfaltiche",
"combined_nom_27150000",27150000,"Miscele bituminose a base di asfalto o di bitume naturali, di bitume di petrolio, di catrame minerale o di pece di catrame minerale",
"combined_nom_27160000",27160000,"Energia elettrica","Migliaia di chilowattora"
"combined_nom_28000000",28000000,"Merci del capitolo 28 al di sotto della soglia di assimilazione",
"combined_nom_28011000",28011000,"Cloro",
"combined_nom_28012000",28012000,"Iodio",
"combined_nom_28013010",28013010,"Fluoro",
"combined_nom_28013090",28013090,"Bromo",
"combined_nom_28020000",28020000,"Zolfo, sublimato o precipitato; zolfo colloidale",
"combined_nom_28030010",28030010,"Nero di gas di petrolio",
"combined_nom_28030080",28030080,"Carbonio ""neri di carbonio e altre forme di carbonio"", n.n.a. (escl. nero di gas di petrolio)",
"combined_nom_28041000",28041000,"Idrogeno","Metri cubi"
"combined_nom_28042100",28042100,"Argo","Metri cubi"
"combined_nom_28042910",28042910,"Elio","Metri cubi"
