"abi","cab","id","name","street","zip","country:id"
"05608","11800","base.0560811800","BANCA POPOLARE DI NOVARA","VIA Q. SELLA, 3","36100","base.it"
"03078","11800","base.0307811800","BANCA DELL'ARTIGIANATO E DELL'INDUSTRIA S.P.A. (OPPURE B.A.I. S.P.A.)","VIA QUINTINO SELLA, 1","36100","base.it"
"05724","11810","base.0572411810","BANCA POPOLARE DI VALDAGNO","PRESSO DOGANA","36100","base.it"
"03089","00000","base.0308900000","CREDIT SUISSE (ITALY) S.P.A."," ","00000","base.it"
"03573","11800","base.0357311800","ISTITUTO BANCARIO ITALIANO","VIALE MAZZINI, 71","36100","base.it"
"03359","11801","base.0335911801","BANCA PROSSIMA S.P.A. (IN FORMA ABBREVIATA PROSSIMA S.P.A.)","VIA LEGIONE GALLIENO, 47","36100","base.it"
"03359","11800","base.0335911800","BANCA PROSSIMA S.P.A. (IN FORMA ABBREVIATA PROSSIMA S.P.A.)","CORSO A. PALLADIO, 108","36100","base.it"
"03359","11802","base.0335911802","BANCA PROSSIMA S.P.A. (IN FORMA ABBREVIATA PROSSIMA S.P.A.)","CORSO A. PALLADIO, 108","36100","base.it"
"01020","11800","base.0102011800","BANCO DI SICILIA, SOCIETA' PER AZIONI","CORSO SS. FELICE E FORTUNATO, 118","36100","base.it"
"01020","00000","base.0102000000","BANCO DI SICILIA, SOCIETA' PER AZIONI"," ","00000","base.it"
"06035","11800","base.0603511800","CASSAMARCA S.P.A.","VIALE VERONA, 12","36100","base.it"
"03043","11800","base.0304311800","BANCA INTERMOBILIARE DI INVESTIMENTI E GESTIONI SOCIETA' PER AZIONI","VIA CONTRA' PONTE S. MICHELE, 3","36100","base.it"
"03069","11820","base.0306911820","INTESA SANPAOLO S.P.A.","CORSO PALLADIO, 108","36100","base.it"
"03069","11832","base.0306911832","INTESA SANPAOLO S.P.A.","CONTRA' PORTA PADOVA, 51/53","36100","base.it"
"03069","11804","base.0306911804","INTESA SANPAOLO S.P.A.","VIALE DELL'INDUSTRIA, 47","36100","base.it"
"03069","11834","base.0306911834","INTESA SANPAOLO S.P.A.","VIALE DELLA PACE, 127","36100","base.it"
"03069","11831","base.0306911831","INTESA SANPAOLO S.P.A.","VIALE VERONA, 68","36100","base.it"
"03069","11898","base.0306911898","INTESA SANPAOLO S.P.A.","CONTRA' S.CORONA, 25 - SPORTELLO METALLI PREZIOSI","36100","base.it"
"03069","11805","base.0306911805","INTESA SANPAOLO S.P.A.","VIA DELLE CATTANE, 19","36100","base.it"
"03069","11806","base.0306911806","INTESA SANPAOLO S.P.A.","VIALE GRAPPA, 16","36100","base.it"
"03069","11830","base.0306911830","BANCA INTESA S.P.A. (IN FORMA ABBREVIATA INTESA S.P.A.)","CORSO PALLADIO, 72","36100","base.it"
"03069","11807","base.0306911807","BANCA INTESA S.P.A. (IN FORMA ABBREVIATA INTESA S.P.A.)","CONTRA' DEL MONTE, 11","36100","base.it"
"03069","11810","base.0306911810","INTESA SANPAOLO S.P.A.","VIALE MAZZINI, 71","36100","base.it"
"03069","11833","base.0306911833","INTESA SANPAOLO S.P.A.","VIALE TRIESTE, 13/15","36100","base.it"
"03069","11835","base.0306911835","BANCA INTESA S.P.A. (IN FORMA ABBREVIATA INTESA S.P.A.)","VIA BATTAGLION VAL LEOGRA, 42","36100","base.it"
"03069","11899","base.0306911899","INTESA SANPAOLO S.P.A.","VIALE TRIESTE, 265","36100","base.it"
"03069","11802","base.0306911802","INTESA SANPAOLO S.P.A.","PIAZZA DEI SIGNORI, 53","36100","base.it"
"03069","11895","base.0306911895","INTESA SANPAOLO S.P.A.","PIAZZA DEI SIGNORI, 53","36100","base.it"
"03069","11808","base.0306911808","INTESA SANPAOLO S.P.A.","PIAZZA DEI SIGNORI, 53","36100","base.it"
"03069","11800","base.0306911800","INTESA SANPAOLO S.P.A.","CONTRA' DEL MONTE, 11","36100","base.it"
"03069","11897","base.0306911897","INTESA SANPAOLO S.P.A.","CONTRA' DEL MONTE, 11","36100","base.it"
"03069","11894","base.0306911894","INTESA SANPAOLO S.P.A.","CONTRA' PORTI, 12","36100","base.it"
"03069","11812","base.0306911812","INTESA SANPAOLO S.P.A.","CORSO SS. FELICE E FORTUNATO, 145  ANG.  VIA MILANO, 1","36100","base.it"
"03069","11893","base.0306911893","INTESA SANPAOLO S.P.A.","CORSO SS. FELICE E FORTUNATO, 145 ANG. VIA MILANO, 1","36100","base.it"
"03069","11816","base.0306911816","INTESA SANPAOLO S.P.A.","VIALE DELLE FORNACI, 2","36100","base.it"
"03069","11884","base.0306911884","INTESA SANPAOLO S.P.A.","VIALE DELLE FORNACI, 2","36100","base.it"
"03069","11814","base.0306911814","INTESA SANPAOLO S.P.A.","CORSO PADOVA, 42","36100","base.it"
"03069","11892","base.0306911892","INTESA SANPAOLO S.P.A.","CORSO PADOVA, 42","36100","base.it"
"03069","11818","base.0306911818","INTESA SANPAOLO S.P.A.","VIALE S. AGOSTINO, 9/11","36100","base.it"
"03069","11889","base.0306911889","INTESA SANPAOLO S.P.A.","VIALE S. AGOSTINO, 9/11","36100","base.it"
"03069","11803","base.0306911803","INTESA SANPAOLO S.P.A.","VIALE TRIESTE, 335/337","36100","base.it"
"03069","11891","base.0306911891","INTESA SANPAOLO S.P.A.","VIALE TRIESTE, 335/337","36100","base.it"
"03069","11801","base.0306911801","INTESA SANPAOLO S.P.A.","PRESSO COMPLESSO IMMOBILIARE DI VIA FRAMARIN, BLOCCO N.16 - VIA BTG. FRAMARIN","36100","base.it"
"03069","11890","base.0306911890","INTESA SANPAOLO S.P.A.","PRESSO COMPLESSO IMMOBILIARE DI VIA FRAMARIN, BLOCCO N.16 - VIA BTG. FRAMARIN","36100","base.it"
"03069","11887","base.0306911887","INTESA SANPAOLO S.P.A.","VIALE DAL VERME, 100 ANG. VIA SANT'ANTONINO","36100","base.it"
"03069","11886","base.0306911886","INTESA SANPAOLO S.P.A.","VIA MARANI, 29","36100","base.it"
"03069","11888","base.0306911888","INTESA SANPAOLO S.P.A.","VIA F.LLI ROSSELLI, 58","36100","base.it"
"03069","11870","base.0306911870","INTESA SANPAOLO S.P.A.","VIA CA' BALBI, 309","36100","base.it"
"03069","11809","base.0306911809","INTESA SANPAOLO S.P.A.","VIA ENRICO FERMI, 130","36100","base.it"
"03069","11885","base.0306911885","INTESA SANPAOLO S.P.A.","VIA ENRICO FERMI, 130","36100","base.it"
"03069","11819","base.0306911819","INTESA SANPAOLO S.P.A.","CORSO PALLADIO, 108","36100","base.it"
"03069","11813","base.0306911813","INTESA SANPAOLO S.P.A.","VIA LEGIONE ANTONINI, 138/B","36100","base.it"
"03069","11821","base.0306911821","INTESA SANPAOLO S.P.A.","CORSO PALLADIO, 108","36100","base.it"
"03069","11817","base.0306911817","INTESA SANPAOLO S.P.A.","VIA ANCONETTA, 27","36100","base.it"
"03083","11800","base.0308311800","BANCA IDEA S.P.A.","CORSO PALLADIO, 13","36100","base.it"
"05616","11800","base.0561611800","BANCA POPOLARE VENETA","VIALE MAZZINI, 21 ANG. VIA C. CATTANEO","36100","base.it"
"05616","11801","base.0561611801","BANCA POPOLARE VENETA","PRESSO DOGANA","36100","base.it"
"05616","11802","base.0561611802","BANCA POPOLARE VENETA","VIA LAMARMORA, 84/86","36100","base.it"
"05856","11800","base.0585611800","BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.)","VIA DEI LAGHI, 135","36100","base.it"
"05856","11801","base.0585611801","BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.)","VIALE ROMA, 10","36100","base.it"
"03589","11800","base.0358911800","ALLIANZ BANK FINANCIAL ADVISORS S.P.A.","PIAZZA PONTELANDOLFO 6","36100","base.it"
"03042","11800","base.0304211800","CARIMONTE BANCA S.P.A.","VIA BTG. MONTE BERICO, 14","36100","base.it"
"01010","11800","base.0101011800","BANCO DI NAPOLI SPA","VIALE VERONA, 49/51","36100","base.it"
"03268","11800","base.0326811800","BANCA SELLA - S.P.A.","VIALE VERONA, 12","36100","base.it"
"03135","11804","base.0313511804","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE RIVIERA BERICA, 125","36100","base.it"
"03135","11899","base.0313511899","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE TRENTO, 197","36100","base.it"
"03135","11810","base.0313511810","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA BTG. MONTE BERICO, 14","36100","base.it"
"03135","11805","base.0313511805","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","PIAZZA XX SETTEMBRE, 17","36100","base.it"
"03135","11800","base.0313511800","UNICREDIT, SOCIETA' PER AZIONI","CORSO PALLADIO, 61","36100","base.it"
"03135","11806","base.0313511806","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA DELL'OREFICERIA, 22","36100","base.it"
"03135","11807","base.0313511807","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA DEI LAGHI, 135","36100","base.it"
"03135","11808","base.0313511808","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA ARRIGO BOITO, 80","36100","base.it"
"03135","11811","base.0313511811","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE TRIESTE, 86","36100","base.it"
"03135","11809","base.0313511809","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","CONTRA' DEL MONTE, 13","36100","base.it"
"03135","11812","base.0313511812","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE ANCONETTA, 49","36100","base.it"
"03135","11814","base.0313511814","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA RODOLFI, 37","36100","base.it"
"03135","11813","base.0313511813","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA DALLA SCOLA, 4","36100","base.it"
"03135","11815","base.0313511815","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA PRATI, 19","36100","base.it"
"03135","11816","base.0313511816","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","CONTRA' FEDELE LAMPERTICO, 18","36100","base.it"
"03135","11801","base.0313511801","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE TRIESTE, 29","36100","base.it"
"03135","11802","base.0313511802","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","CORSO PADOVA, 87","36100","base.it"
"03135","11803","base.0313511803","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIALE SAN LAZZARO, 171","36100","base.it"
"03135","11820","base.0313511820","UNICREDIT, SOCIETA' PER AZIONI","VIA CESARE BATTISTI, 10","36100","base.it"
"03135","11821","base.0313511821","UNICREDIT, SOCIETA' PER AZIONI","CORSO SS. FELICE E FORTUNATO, 175","36100","base.it"
"03135","11897","base.0313511897","UNICREDIT, SOCIETA' PER AZIONI","VIALE TRENTO, 197","36100","base.it"
"03135","11830","base.0313511830","UNICREDIT, SOCIETA' PER AZIONI","VIA MAZZINI, 25","36100","base.it"
"03135","11831","base.0313511831","UNICREDIT, SOCIETA' PER AZIONI","VIALE TRIESTE, 29","36100","base.it"
"03135","11833","base.0313511833","UNICREDIT, SOCIETA' PER AZIONI","VIALE SAN LAZZARO, 171","36100","base.it"
"03135","11822","base.0313511822","UNICREDIT, SOCIETA' PER AZIONI","VIALE VERONA, 49/51","36100","base.it"
"08428","11800","base.0842811800","BANCA DI CREDITO COOPERATIVO DI CAMPIGLIA DEI BERICI - SOCIETA' COOPERATIVA","CORSO PADOVA 200 ANGOLO VIA SPALATO","36100","base.it"
"06070","11802","base.0607011802","CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE","VIALE MAZZINI, 71","36100","base.it"
"06175","11801","base.0617511801","BANCA CARIGE S.P.A. - CASSA DI RISPARMIO DI GENOVA E IMPERIA(IN FORMA ABBREVIATA CARIGE S.P.A.)","VIALE MAZZINI, 31/P","36100","base.it"
"06175","11800","base.0617511800","BANCA CARIGE S.P.A. - CASSA DI RISPARMIO DI GENOVA E IMPERIA(IN FORMA ABBREVIATA CARIGE S.P.A.)","VIALE MAZZINI, 31/P","36100","base.it"
"10633","11800","base.1063311800","CENTROBANCA - BANCA DI CREDITO FINANZIARIO E MOBILIARE S.P.A. (IN FORMA ABBREVIATA CENTROBANCA S.P.A.)","VIA BATTAGLIONE FRAMARIN, 14","36100","base.it"
"10633","00000","base.1063300000","CENTROBANCA-BANCA CENTRALE DI CREDITO POPOLARE S.P.A.","VIA BTG. FRAMARIN, 14","36100","base.it"
"06225","11800","base.0622511800","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","VIA FRASSINI, 31","36100","base.it"
"06225","11801","base.0622511801","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","VIA LEGIONE ANTONINI, 184","36100","base.it"
"06225","00000","base.0622500000","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","ZONA MERCATO NUOVO","00000","base.it"
"06225","11802","base.0622511802","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","BORGO CASALE, 25/A","36100","base.it"
"06225","11803","base.0622511803","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","VIA DEL MERCATO NUOVO, 69","36100","base.it"
"01025","11800","base.0102511800","SANPAOLO IMI S.P.A.","VIA BATTAGLIONE FRAMARIN, 4","36100","base.it"
"01025","11803","base.0102511803","SANPAOLO IMI S.P.A.","VIA LEGIONE GALLIENO, 51","36100","base.it"
"01025","11801","base.0102511801","SANPAOLO IMI S.P.A.","VIALE VERDI, 22","36100","base.it"
"01025","11802","base.0102511802","SANPAOLO IMI S.P.A.","VIA DELLA PACE, 169","36100","base.it"
"03169","11800","base.0316911800","ING DIRECT N.V.","PIAZZA CASTELLO, 15","36100","base.it"
"06355","11805","base.0635511805","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","PIAZZA XX SETTEMBRE, 7","36100","base.it"
"06355","00000","base.0635500000","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA"," ","00000","base.it"
"06355","11800","base.0635511800","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","VIA CESARE BATTISTI,10","36100","base.it"
"06355","11803","base.0635511803","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","VIALE BARTOLOMEO D'ALVIANO, 93","36100","base.it"
"06355","11802","base.0635511802","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","CORSO PADOVA, 142","36100","base.it"
"06355","11801","base.0635511801","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","CORSO SS.FELICE E FORTUNATO,175-ANG.VIA TORINO","36100","base.it"
"06355","11899","base.0635511899","CASSA DI RISPARMIO DI VERONA, VICENZA E BELLUNO","PRESSO CIRCOSCRIZIONE DOGANALE","36100","base.it"
"06355","11804","base.0635511804","CASSA DI RISPARMIO DI VERONA VICENZA BELLUNO E ANCONA","VIA RIVIERA BERICA, 125","36100","base.it"
"03223","11800","base.0322311800","UNICREDIT PRIVATE BANKING S.P.A. (IN FORMA ABBREVIATA UNICREDIT PB S.P.A.)","VIA LAMPERTICO, 18","36100","base.it"
"03223","11801","base.0322311801","UNICREDIT PRIVATE BANKING S.P.A. (IN FORMA ABBREVIATA UNICREDIT PB S.P.A.)","VIA LAMPERTICO, 16","36100","base.it"
"02008","11898","base.0200811898","CREDITO ITALIANO","C/O SCUOLA SOTTUFFICIALI CARABINIERI 3Â° BATT. CASERMA CHINOTTO VIA MEDICI, 87","36100","base.it"
"02008","11899","base.0200811899","UNICREDITO ITALIANO - S.P.A.","PRESSO AEROPORTO 'T.DAL MOLIN'","36100","base.it"
"02008","11801","base.0200811801","UNICREDITO ITALIANO - S.P.A.","VIA MEDICI, 52","36100","base.it"
"02002","11800","base.0200211800","BANCA COMMERCIALE ITALIANA","CORSO PALLADIO, 72","36100","base.it"
"02002","11801","base.0200211801","BANCA COMMERCIALE ITALIANA","PRESSO LA DOGANA - VIA DELLE FORNACI, 19","36100","base.it"
"02002","11802","base.0200211802","BANCA COMMERCIALE ITALIANA","VIALE TRIESTE, 13/15","36100","base.it"
"02002","11803","base.0200211803","BANCA COMMERCIALE ITALIANA","VIA BATTAGLION VAL LEOGRA, 42","36100","base.it"
"06070","11800","base.0607011800","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIALE MAZZINI, 71","36100","base.it"
"06070","11899","base.0607011899","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIALE TRIESTE, 265","36100","base.it"
"05035","11802","base.0503511802","VENETO BANCA S.P.A. IN LIQUIDAZIONE COATTA AMMINISTRATIVA","PIAZZA DEI SIGNORI, 53","36100","base.it"
"05035","11801","base.0503511801","VENETO BANCA HOLDING SOCIETA' COOPERATIVA PER AZIONI","VIALE CRISPI, 95/97  -  GALLERIA CRISPI, 4","36100","base.it"
"05035","11800","base.0503511800","VENETO BANCA HOLDING SOCIETA' COOPERATIVA PER AZIONI","CORSO SS. FELICE E FORTUNATO, 118","36100","base.it"
"05034","11801","base.0503411801","BANCO POPOLARE - SOCIETA' COOPERATIVA","PIAZZALE BOLOGNA, 14","36100","base.it"
"05034","11807","base.0503411807","BANCO POPOLARE - SOCIETA' COOPERATIVA","CORSO SANTI FELICE E FORTUNATO, 36/88","36100","base.it"
"05584","11800","base.0558411800","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE SAN LAZZARO, 120","36100","base.it"
"03336","00000","base.0333600000","CREDITO BERGAMASCO"," ","36100","base.it"
"03336","11800","base.0333611800","CREDITO BERGAMASCO - S.P.A.","CORSO SANTI FELICE E FORTUNATO, 88","36100","base.it"
"05728","00000","base.0572800000","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA"," ","00000","base.it"
"05728","11818","base.0572811818","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA DELL'OREFICERIA, 16","36100","base.it"
"05728","11819","base.0572811819","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","CORSO PALLADIO, 13","36100","base.it"
"05728","11820","base.0572811820","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","VIALE DELLA PACE, 234","36100","base.it"
"05728","11810","base.0572811810","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA","VIA PORTI, 12","36100","base.it"
"05728","11812","base.0572811812","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","CORSO SS. FELICE E FORTUNATO, 145  ANG.  VIA MILANO, 1","36100","base.it"
"05728","11816","base.0572811816","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIALE DELLE FORNACI, 2","36100","base.it"
"05728","11814","base.0572811814","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","CORSO PADOVA, 42","36100","base.it"
"05728","11899","base.0572811899","BANCA POPOLARE DI VICENZA","PRESSO MERCATO ORTOFRUTTICOLO - VIA DEL MERCATO, 30","36100","base.it"
"05728","11898","base.0572811898","BANCA POPOLARE DI VICENZA","PRESSO CIRCOSCRIZIONE DOGANALE - VIA FORNACI, 19","36100","base.it"
"05728","11801","base.0572811801","BANCA POPOLARE DI VICENZA","PRESSO COMPLESSO IMMOBILIARE DI VIA FRAMARIN, BLOCCO N.16","36100","base.it"
"05728","11802","base.0572811802","BANCA POPOLARE DI VICENZA","PRESSO CENTRO COMMERCIALIZZAZIONE BESTIAME E CARNI","36100","base.it"
"05728","11822","base.0572811822","BANCA POPOLARE DI VICENZA - SOCIETA' PER AZIONI","VIA GALLO, 10","36100","base.it"
"05728","11803","base.0572811803","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIALE TRIESTE, 335/337","36100","base.it"
"05728","11804","base.0572811804","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","PRESSO CENTRO ORAFO - VIA VECCHIA FERRIERA, 72","36100","base.it"
"05728","11805","base.0572811805","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","VIA GIURIATO, 67","36100","base.it"
"05728","11806","base.0572811806","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA","VIA F.LLI ROSSELLI, 28","36100","base.it"
"05728","11807","base.0572811807","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA CA' BALBI, 309","36100","base.it"
"05728","11808","base.0572811808","BANCA POPOLARE VICENTINA","VIA DELL'OREFICERIA, 16","36100","base.it"
"05728","11809","base.0572811809","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA ENRICO FERMI, 130","36100","base.it"
"05728","11811","base.0572811811","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","S.S. MAROSTICANA, 345","36100","base.it"
"05728","11813","base.0572811813","BANCA POPOLARE DI VICENZA - SOCIETA' PER AZIONI","PIAZZOLA GUALDI, 10","36100","base.it"
"05728","11815","base.0572811815","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA","VIA ZAMENHOF, 92","36100","base.it"
"06225","11898","base.0622511898","CASSA DI RISPARMIO DEL VENETO S.P.A.","CONTRA' S.CORONA, 23","36100","base.it"
"06225","11815","base.0622511815","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA DELLE CATTANE, 19","36100","base.it"
"06225","11816","base.0622511816","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIALE GRAPPA, 16","36100","base.it"
"06225","11817","base.0622511817","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIALE MAZZINI, 71","36100","base.it"
"06225","11899","base.0622511899","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIALE TRIESTE, 265","36100","base.it"
"06225","11833","base.0622511833","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIALE TRIESTE, 13/15","36100","base.it"
"06225","11819","base.0622511819","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA ANCONETTA, 27","36100","base.it"
"06225","11809","base.0622511809","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA FRASSINI, 31","36100","base.it"
"06225","11805","base.0622511805","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA BATTAGLIONE FRAMARIN, 4","36100","base.it"
"06225","11806","base.0622511806","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","VIALE VERDI, 22","36100","base.it"
"06225","11807","base.0622511807","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA DELLA PACE, 169","36100","base.it"
"06225","11808","base.0622511808","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA LEGIONE GALLIENO, 47","36100","base.it"
"06225","11811","base.0622511811","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA ROMA 6/8","36100","base.it"
"06225","11813","base.0622511813","CASSA DI RISPARMIO DI PADOVA E ROVIGO S.P.A.","CORSO PALLADIO, 54","36100","base.it"
"06225","11810","base.0622511810","CASSA DI RISPARMIO DEL VENETO S.P.A.","VIA BATTAGLIONE FRAMARIN, 4","36100","base.it"
